id,title,genero,popularity
285020,"Christmas, Again",,1.2
64655,Archipelago,  Drama  ,1.71
371507,Locust,  Crime   Drama   Thriller  ,1.58
138735,Little Thirteen,  Drama  ,2.43
71482,Totally True Love,  Drama   Action   Family  ,1.7
326425,Extraction,  Action   Thriller  ,1.09
180929,Whiffs,  Crime   Comedy  ,3.54
105153,Fencing,,1.0
299165,Nunca en horas de clase,  Comedy  ,0.52
303867,World of Tomorrow,  Animation   Comedy   Science Fiction  ,2.16
103502,Night #1,  Drama   Foreign  ,0.21
28138,Dinosaur Island,  Adventure   Comedy   Fantasy  ,0.75
329833,Zoolander 2,  Comedy  ,2.24
24712,Johan Falk: The Outlaws,  Action   Thriller  ,1.4
24713,Johan Falk: Operation Näktergal,  Action   Thriller  ,0.0
267048,The Pyramid,  Thriller   Action   Crime  ,6.78
368239,View From A Blue Moon,  Documentary  ,0.4
68419,Anuvahood,  Comedy   Foreign  ,1.53
250096,Shadey,  Comedy  ,0.8
195752,Tarzan in Manhattan,  TV Movie   Action   Adventure  ,0.43
79236,Young Love,  Drama   Romance  ,0.69
179308,Die Akte Golgatha,  Adventure  ,0.22
142635,Love at the Thanksgiving Day Parade,  Romance   TV Movie  ,0.0
245739,Gangsta Granny,  TV Movie  ,0.3
331351,Innocent Killers,  Crime   Comedy  ,0.58
283596,The Legend of Barney Thomson,  Comedy   Drama   Thriller  ,0.27
193309,Mississippi Damned,,0.56
17306,Ice Spiders,  Horror   Science Fiction   Thriller  ,2.23
338614,Unbranded,  Documentary  ,1.63
359983,The Lion Guard: Return of the Roar,  TV Movie   Animation   Family  ,0.54
135799,The Samurai That Night,  Drama  ,0.49
57440,After School,,2.23
32517,"Justice, My Foot!",  Comedy  ,0.47
47647,Fight Back to School,  Action   Comedy   Foreign  ,0.22
150677,His Name was King,  Western  ,0.63
139238,The Lily of Belgium,  Fantasy   Drama   Animation   War  ,0.61
270646,The Kindergarten Teacher,  Drama  ,3.38
157239,A Fighter's Blues,  Drama   Romance   Foreign  ,0.06
52776,72 Tenants of Prosperity,  Comedy  ,0.6
29960,Vampire Circus,  Horror  ,0.1
357681,Hitting the Apex,  Documentary  ,0.87
259694,How to Be Single,  Comedy   Romance  ,0.21
105952,Huge,,2.32
361025,Winning Dad,,1.27
271433,Wir sind die Neuen,  Comedy  ,0.21
348689,Memories of the Sword,  History   Action   Adventure   Drama  ,1.27
302797,Encounters,  Science Fiction   Horror   Mystery  ,0.09
347944,Anguish,  Horror  ,0.9
1877,Doctor Mordrid,  Fantasy   Action   Thriller   Science Fiction  ,0.17
291537,Winning: The Racing Life of Paul Newman,  Documentary  ,1.23
372631,Marvel Super Hero Adventures: Frost Fight!,  Animation   Fantasy  ,0.31
201223,Blue Exorcist: The Movie,  Animation   Fantasy   Mystery   Horror  ,0.45
319152,Finders Keepers,  Documentary  ,0.74
26702,Devil Dog: The Hound of Hell,  Horror   TV Movie  ,0.44
359746,The Propaganda Game,  Documentary  ,3.35
323149,Darkness on the Edge of Town,  Thriller  ,2.24
253286,Two Step,  Thriller   Crime   Drama  ,0.61
185497,Assassins Run,  Action   Crime   Thriller  ,0.27
341045,Bolshoi Babylon,  Documentary  ,0.43
89645,Bowery Buckaroos,  Comedy   Western  ,0.22
279690,He Never Died,  Thriller   Horror   Comedy   Drama  ,0.11
249567,Night Into Morning,  Romance   Drama  ,0.07
178314,Shutter,  Thriller  ,0.09
74057,Steelyard Blues,  Drama   Comedy   Crime  ,0.12
47240,The Assassin,  Crime   Mystery   Thriller  ,0.41
104194,10+10,,0.01
104171,"The Green, Green Grass of Home",  Comedy   Drama   Family  ,0.15
87953,Cheerful Wind,  Drama   Romance  ,0.0
159862,Cute Girl,  Drama   Romance  ,0.0
66759,The Battle Wizard,  Action   Foreign  ,0.01
75808,The Black Marble,  Comedy   Crime   Romance  ,0.22
79781,The Last Fall,  Drama  ,0.06
9287,Troublemakers,  Western  ,0.0
34421,The Perfect Weapon,  Action   Drama  ,0.02
108228,A Fare to Remember,  Drama   Romance  ,0.38
323968,OzLand,  Science Fiction   Drama   Fantasy  ,6.79
120172,Another World,  Action   Drama   Science Fiction  ,0.99
177112,Found in Time,,0.0
36748,Raggedy Ann & Andy: A Musical Adventure,  Music   Animation   Family  ,1.92
229056,The Christmas Carol,  Fantasy   Drama  ,0.4
42195,The Testaments,  Drama  ,0.56
284460,Samurai Cop 2: Deadly Vengeance,  Action   Comedy   Crime  ,0.81
168112,Eskil & Trinidad,  Drama   Family  ,0.5
126947,Fraternity Row,  Drama  ,0.07
67927,Sunshine Follows Rain,  Drama   Romance  ,0.19
30452,Elves,  Horror  ,0.7
356482,Murder in the Dark,  Horror   Mystery   Thriller  ,0.63
360551,The Priests,  Crime   Drama   Mystery   Thriller  ,1.09
359460,The Accidental Detective,  Comedy   Crime   Thriller  ,1.09
69985,The Cat Vanishes,  Drama   Thriller  ,0.01
268854,The Thin Yellow Line,  Drama  ,0.09
312993,The Masters of Suspense,  Comedy  ,0.83
52116,Hands off Mississippi,  Family   Adventure   Comedy  ,0.43
80041,The Runway,  Drama   Comedy  ,0.01
13755,A Town Without Christmas,  Family  ,0.26
140733,The Gnome,,0.91
346472,The Zohar Secret,  Comedy   Drama   Science Fiction  ,5.12
30644,Raw Force,  Action   Adventure   Horror  ,3.6
131897,I Made a Splash,,0.01
282069,Parasyte: Part 1,  Science Fiction   Horror  ,0.54
282070,Parasyte: Part 2,  Science Fiction   Horror  ,18.91
373541,Dark Awakening,  Horror   Mystery   Thriller  ,0.09
252028,Halfweg,  Comedy   Drama  ,0.25
299585,Mr. Miracle,  Drama   Family   TV Movie  ,0.2
36771,Uuno Turhapuro – This Is My Life,  Comedy  ,1.24
55254,Uuno Turhapuro - pisnismies,,7.47
62900,Tupla-Uuno,,0.25
55776,Uuno Turhapuro – kaksoisagentti,  Comedy  ,1.8
62898,Uuno Turhapuro muuttaa maalle,  Comedy  ,3.36
62896,Uuno Turhapuron muisti palailee pätkittäin,  Comedy  ,8.01
62897,Uuno Turhapuro menettää muistinsa,  Comedy  ,13.8
62894,Uuno Turhapuron Aviokriisi,  Comedy  ,0.11
145912,Tup-akka-lakko,  Comedy  ,1.36
36772,The Test-tube Adult and Simo's Angels,  Comedy  ,1.47
55558,"Rautakauppias Uuno Turhapuro, presidentin vävy",,1.71
36767,Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon,  Comedy  ,1.93
36766,Lottovoittaja UKK Turhapuro,  Comedy  ,1.6
36765,Professori Uuno D.G. Turhapuro,  Comedy  ,1.62
322270,Talvivaaran miehet,,3.0
40836,Stealing Christmas,  Comedy   Family  ,4.69
351819,Fifty Shades of Black,  Romance   Comedy  ,4.65
58074,"Totò, Peppino e i fuorilegge",  Comedy  ,1.0
56975,Pensavo fosse amore invece era un calesse,  Comedy  ,0.83
56068,The Band of Honest Men,  Comedy  ,0.76
66177,"Totò, lascia o raddoppia?",  Comedy  ,0.95
94641,O.S.S.,  Drama   War  ,1.19
53834,Mr. Peabody and the Mermaid,  Comedy   Fantasy   Romance  ,2.26
44099,Temptation,  Drama  ,1.0
84085,The Pied Piper,,1.88
177790,The Man I Married,  Drama  ,1.4
373481,Unlocking the Cage,  Documentary  ,0.75
143437,1 P.M.,  Documentary  ,1.47
26028,Jimi Plays Monterey,  Music  ,0.14
26360,Depeche Mode: 101,  Music  ,0.56
139230,The Return of the War Room,  Documentary  ,14.7
140595,Elaine Stritch: At Liberty,  Comedy   Documentary   Music   TV Movie  ,0.86
22305,Depeche Mode: The Videos 86-98,  Music  ,1.64
273085,David Bowie: Best Of Bowie,  Music  ,0.59
63011,Assume the Position with Mr. Wuhl,  Comedy  ,0.16
63160,Successful Alcoholics,  Comedy  ,2.01
20363,The Pee-wee Herman Show,  Comedy  ,0.78
83728,The Broken Tower,  Drama   History  ,1.25
55534,Dreamkeeper,  Fantasy   Drama  ,0.15
125464,A Cosmic Christmas,  Science Fiction   Animation  ,3.86
358532,The Monster of Mangatiti,  Drama   TV Movie  ,0.92
340666,Nocturnal Animals,  Drama   Thriller  ,0.21
339339,A Tale of Two Thieves,  Documentary  ,0.23
339888,Tyke Elephant Outlaw,  Documentary  ,0.3
359204,A Syrian Love Story,  Documentary  ,0.07
149232,The Pardon,  Crime   Drama  ,0.8
237710,Pete's Christmas,  Fantasy   Family  ,0.55
345139,Homeland (Iraq Year Zero),  Documentary  ,0.33
356483,Unnatural,  Thriller   Action   Horror  ,1.89
356486,Lumberjack Man,  Horror   Comedy  ,0.89
274167,Daddy's Home,  Comedy  ,0.04
266294,Sisters,  Comedy  ,0.19
169382,Homemade Hillbilly Jam,  Documentary  ,0.07
46914,Pleasure Factory,  Drama   Romance  ,0.22
310972,The Christmas Secret,  Romance   Drama   Family  ,0.19
363486,Just in Time for Christmas,  Family   Fantasy   TV Movie   Romance   Drama  ,0.91
348634,A Christmas Detour,  Comedy   TV Movie   Romance  ,0.64
363484,Angel of Christmas,  Family   TV Movie  ,0.01
363482,Once Upon A Holiday,  Family   Romance   TV Movie  ,0.22
328848,"Murder, She Baked: A Chocolate Chip Cookie Mystery",  TV Movie   Mystery  ,0.69
343284,Night Of The Living Deb,  Comedy   Horror  ,0.09
361751,"Murder, She Baked: A Plum Pudding Murder Mystery",  TV Movie   Mystery  ,1.13
362886,'Tis the Season for Love,  Romance   TV Movie  ,1.01
360604,Ice Sculpture Christmas,  Romance   TV Movie  ,0.12
363476,Charming Christmas,  Romance   Drama  ,0.71
363478,I'm Not Ready for Christmas,  Family   TV Movie  ,0.21
363479,Merry Matrimony,  Romance   TV Movie  ,0.31
363480,Christmas Incorporated,  Drama   TV Movie  ,0.7
363483,12 Gifts of Christmas,  Family   TV Movie  ,0.98
360603,Crown for Christmas,  Romance   TV Movie   Comedy  ,0.61
366630,The Bridge,  Drama   TV Movie  ,1.18
366631,On the Twelfth Day of Christmas,  Romance   TV Movie  ,0.35
366018,A Christmas Melody,  Romance   Music   TV Movie   Comedy  ,0.27
79720,Santa and the Ice Cream Bunny,  Fantasy   Family  ,0.17
336681,Amor Impossível,  Drama  ,1.32
140300,Kung Fu Panda 3,  Action   Adventure   Animation   Comedy   Family  ,1.04
16308,Mobile Suit Gundam F91,  Animation   Science Fiction  ,1.34
16157,Mobile Suit Gundam: Char's Counterattack,  Animation   Action   Science Fiction  ,0.99
154738,Legend of the Galactic Heroes: My Conquest Is the Sea of Stars,  Animation   Science Fiction  ,7.33
45528,Naoko,  Drama   Romance  ,2.0
21442,Everybody Has Secrets,  Comedy   Romance  ,0.46
319089,The Black Panthers: Vanguard of the Revolution,  Documentary  ,2.01
62691,Midnight Sun,  Drama  ,1.9
79280,Sweet Lies,  Comedy   Romance  ,0.93
281524,The Hooligan Factory,  Comedy  ,0.0
72443,"Josee, the Tiger and the Fish",,2.85
58550,Memoirs of a Teenage Amnesiac,  Drama   Foreign   Romance  ,0.81
95164,About Love,  Romance  ,3.53
160297,The Slanted Screen,  Documentary  ,1.35
58551,Tokyo Girl,,0.32
72592,Honey and Clover,  Drama   Romance  ,2.42
64882,Finding Mr. Destiny,  Family   Drama   Comedy   Romance  ,0.16
61888,Villain,  Drama  ,1.06
142499,The Harmonium in My Memory,  Romance   Drama  ,0.04
63465,Petty Romance,  Comedy   Drama  ,0.01
85377,Young Black Jack,  Thriller   Drama  ,0.45
41835,Very Young Girls,  Documentary  ,0.38
100923,Way of Blue Sky,  Drama  ,0.84
138853,Ghost,  Mystery   Drama   Fantasy  ,3.44
38000,Rainbow Eyes,  Thriller   Romance   Foreign  ,0.74
45079,4th Period Mystery,  Horror  ,0.25
72505,Tomorrow's Joe,  Action  ,0.69
286007,LoveHotels,,1.1
56232,The Seaside Motel,  Comedy   Romance  ,1.52
67560,Yuriko's Aroma,,0.04
108646,Blowfish,  Romance   Drama  ,1.5
64228,"Love, Pain and Vice Versa",  Thriller   Romance  ,0.66
41198,"Turn Left, Turn Right",  Romance  ,0.92
80618,He's Mine Not Yours,  Comedy   Romance  ,1.51
114661,Rules of Dating,,0.0
32695,Walking Vengeance,  Crime   Drama   Thriller  ,0.64
313676,Waiting for Good News,  Drama  ,0.82
38011,Diary of June,  Thriller   Crime   Drama   Mystery  ,0.88
116488,All About My Wife,  Comedy   Romance   Foreign  ,0.42
314283,A Perfect Christmas List,  Comedy   Drama   Family  ,1.62
26381,Christmas Town,  Fantasy   Drama   Action   Comedy   Thriller   Family  ,1.3
206155,Waiting in the Dark,  Drama   Romance  ,0.03
49704,Love in Disguise,  Romance   Comedy  ,4.66
47331,Black Kiss,  Crime   Drama   Horror   Mystery   Romance  ,1.4
159230,Code Name: Jackal,  Action   Comedy  ,1.86
138665,Perfect Number,  Drama  ,0.08
171587,Whatcha Wearin'?,  Romance   Drama   Comedy  ,0.46
189151,Akko's Secret,  Comedy   Romance   Fantasy  ,0.28
169068,Dorfman,  Comedy   Romance  ,1.59
92499,Spellbound,  Horror   Romance   Comedy  ,0.74
232420,Twinkle,  Comedy   Drama   Romance  ,4.68
212640,One Night Surprise,  Comedy   Romance  ,0.54
311093,A Christmas Kiss II,  TV Movie   Romance  ,0.0
13739,Quatre étoiles,  Comedy  ,2.41
260583,The Substitute Husband,  Comedy  ,3.08
343702,The Sweet Escape,  Comedy  ,1.15
31127,R.O.T.O.R.,  Thriller   Action   Science Fiction  ,4.81
40800,Alligator 2 - The Mutation,  Horror  ,0.81
62768,Flying,  Drama   Romance  ,4.83
70702,Dick Tracy Meets Gruesome,  Action   Crime   Mystery   Thriller  ,2.01
372981,Marco Polo: One Hundred Eyes,  Action   History   Drama  ,0.9
320587,A Brave Heart: The Lizzie Velasquez Story,  Documentary  ,0.13
106222,Pizza,  Comedy   Romance  ,0.83
200998,Three Bewildered People in the Night,,0.15
73526,The Doe Boy,  Drama   Romance  ,0.04
26537,"Nestor, the Long-Eared Christmas Donkey",  Animation   Family  ,0.54
242551,Act Like You Love Me,  Comedy   Romance  ,0.52
128070,Gone Fishing,  Drama   Family  ,0.67
323929,Krisha,  Comedy   Drama  ,2.98
45166,All My Sons,  Drama   Crime  ,0.41
60481,Ask a Policeman,  Comedy  ,0.47
229005,The Bachelor Father,  Comedy   Drama   Romance  ,2.86
82036,The Bohemian Girl,  Comedy  ,1.05
43788,Pimpernel Smith,  Adventure   Thriller  ,0.17
43823,Tom Brown's School Days,  Drama   Family  ,0.16
102051,Unicorn City,  Comedy   Romance  ,7.25
364833,The End of a Great Era,  Comedy   Drama  ,0.23
50542,Under the Hawthorn Tree,  Drama   Romance  ,1.33
24426,A.R.O.G.,  Comedy   Fantasy  ,0.85
40246,Rudolph and Frosty's Christmas in July,  Animation   Fantasy   Family  ,0.21
141976,Mistletoe Over Manhattan,  TV Movie   Family  ,14.56
299578,A Cookie Cutter Christmas,  Comedy  ,1.7
239180,Window Wonderland,  Romance   Comedy  ,0.04
352209,The Unauthorized Full House Story,  Drama  ,3.68
350849,La Novia,  Drama   Romance  ,1.78
141476,When Santa Fell to Earth,  Comedy   Fantasy   Family  ,0.05
373976,The PHD Movie 2,  Comedy  ,1.57
344041,Standoff,  Drama   Thriller  ,0.48
220488,My Lucky Star,  Comedy   Romance  ,0.23
291348,A Matter of Faith,  Drama  ,0.9
335205,Sorry I Love You,  Romance   Action   Drama  ,1.25
76354,Video Girl,  Drama  ,2.05
37715,Love for Sale,  Comedy   Drama   Romance  ,0.57
70712,Te presento a Laura,  Romance   Comedy   Drama  ,0.01
161482,The Coalition,  Drama   Romance  ,0.08
362045,Bajirao Mastani,  War   History   Romance  ,0.19
278706,Chrysalis,  Drama   Horror   Science Fiction  ,1.0
96985,Hot Summer in Barefoot County,  Comedy   Action  ,5.1
256687,Swelter,  Action   Drama   Thriller  ,0.3
350845,Worlds Apart,  Romance   Drama  ,1.09
191731,Manuscripts Don't Burn,  Crime   Drama  ,1.49
43020,The Colossus of Rhodes,  History   Adventure   Drama  ,6.06
127642,Feng Shui,  Drama   Horror   Thriller  ,0.75
315319,We Accept Miracles,  Comedy  ,5.29
298722,Soap Opera,  Comedy  ,0.01
370835,Cold Deck,  Drama   Crime  ,0.02
61464,Maddalena... zero in condotta,,0.0
60116,Teresa Venerdì,  Romance   Comedy   Drama  ,0.19
278122,A Garibaldian in the Convent,  Drama   Comedy  ,0.82
299143,The Gate of Heaven,  Drama  ,0.52
113936,The Roof,  Drama  ,1.33
166888,The Condemned of Altona,  History   Drama  ,0.86
339934,Steve McQueen: The Man & Le Mans,  Documentary  ,3.85
60895,Beyond the Blackboard,  Family   Drama  ,0.44
316179,Tired Moonlight,,0.46
217250,Magnificent Doll,  Drama   History  ,0.1
373977,Childhood's End,  Thriller   TV Movie   Science Fiction   Drama  ,2.38
254736,"Arabian Nights: Volume 1, The Restless One",  Drama  ,1.83
91067,The Ditch,  Drama   Foreign  ,2.45
128230,Three Sisters,  Documentary  ,0.83
347201,Boruto: Naruto the Movie,  Action   Animation   Fantasy  ,0.83
66772,Cold Blood,  Thriller  ,0.84
253258,The Mend,  Comedy  ,1.55
326415,Headless,  Horror  ,1.01
89751,The Beatniks,  Drama   Crime  ,1.36
26550,Little Lips,  Drama  ,0.09
20360,Namastey London,  Drama   Foreign   Romance  ,0.2
373357,Conspiracy of Silence,,0.32
342927,3-Headed Shark Attack,  Science Fiction   Action   Horror  ,0.21
68507,Jan Dara,  Romance   Drama  ,1.07
272426,H3 - Halloween Horror Hostel,  Comedy  ,0.61
357940,Mr. Six,  Crime   Action   Drama  ,1.24
41032,The Stone Tape,  Science Fiction   Horror  ,0.64
292523,Whistle and I'll Come to You,,0.56
28997,Jean Charles,  Drama  ,1.09
73976,So Hard to Forget,  Drama  ,0.87
37817,Oh My God!,  Music   Comedy  ,0.2
82745,Estamos Juntos,  Drama  ,1.08
85389,Natimorto,  Drama  ,0.55
73919,The Famous and the Dead,  Drama  ,0.11
69846,Manhunt,  Action   Crime   Drama  ,6.12
55138,Barking at the Stars,  Action   Comedy   Romance   Science Fiction   Thriller  ,0.58
300601,It's Now or Never,  Comedy  ,0.85
100274,Comforting Skin,  Thriller   Drama   Fantasy   Horror  ,0.15
372821,S: The Last Policeman: Recovery of Our Future,  Drama   Crime   Action   Thriller  ,0.64
145711,Naughty or Nice,  TV Movie  ,0.77
107257,A Perfect Ending,  Drama  ,0.01
267319,Asian School Girls,  Action   Thriller   Drama  ,1.28
317442,The Last: Naruto the Movie,  Action   Animation   Romance  ,0.87
98440,Thou Shalt Laugh 3,  Comedy  ,7.95
98438,Thou Shalt Laugh,  Comedy  ,0.82
98439,Thou Shalt Laugh 2 - The Deuce,  Comedy  ,0.7
261157,Senn,  Science Fiction   Mystery   Adventure  ,3.7
79708,Pink Floyd: Behind the Wall,  Documentary   Music  ,0.14
114018,The Daughter of Dawn,  Western  ,0.69
267955,Nintendo Quest,  Documentary  ,0.48
352200,"Rabin, the Last Day",  Thriller   Documentary   Drama  ,0.27
366566,Le Grand partage,  Comedy  ,0.52
337075,The Alchemist's Letter,  Family   Fantasy   Mystery  ,0.96
309811,Shadows on the Wall,  Horror   Science Fiction  ,0.21
281291,Bethune: The Making of a Hero,  Romance   Drama  ,0.78
362154,Saving Mr. Wu,  Thriller   Crime  ,1.09
16632,100 Days with Mr. Arrogant,  Comedy   Romance  ,1.12
20969,The Art of Seduction,  Romance   Drama   Comedy  ,0.07
16147,Aurore,  Drama   Action   Foreign  ,2.3
214129,Bakit Hindi Ka Crush Ng Crush Mo?,  Comedy   Drama   Romance  ,0.1
140054,We Were Here: Part 1,,0.29
129745,We Were Here: Part 2,,0.61
252981,Bride for Rent,  Romance   Comedy  ,0.14
63064,Buddha Mountain,  Drama   Foreign  ,0.13
81560,Cannonball Wedlock,  Comedy  ,0.65
41186,Love Now,  Romance  ,0.77
279998,Altergeist,  Thriller   Horror   Science Fiction  ,0.48
36185,Closed Note,  Romance   Foreign  ,1.02
9375,Crazy,  Comedy   Drama  ,0.1
36164,Crazy Waiting,  Comedy   Romance  ,1.24
53514,Cyrano Agency,  Romance   Comedy  ,0.02
40119,Drop,  Action   Comedy  ,1.06
292264,I Just Wanna Hug You,  Drama   Romance  ,0.14
118451,Eungyo,  Drama   Romance  ,1.48
54225,Five Senses of Eros,  Drama   Romance   Foreign  ,0.96
40121,Cheer Cheer Cheer!,  Comedy  ,0.23
119273,Girlfriend Boyfriend,  Drama   Comedy   Romance  ,0.45
39493,Goth,  Horror   Thriller   Foreign   Drama   Mystery  ,1.18
99188,Gravity's Clowns,  Drama   Foreign  ,1.21
252067,Hot Young Bloods,  Romance   Drama   Comedy  ,0.09
52870,Parade,  Drama  ,0.19
201386,F.C. De Kampioenen: Kampioen zijn blijft plezant,  Comedy  ,0.7
110713,Max,,0.15
341517,Seven Songs from the Tundra,,0.11
282879,The Work of Director Spike Jonze,  Documentary   Music  ,0.45
315534,Amarillo By Morning,  Documentary  ,1.2
339944,Secret Society of Souptown,  Mystery   Family   Adventure   Fantasy  ,0.94
40241,The Unseen,  Horror  ,1.11
58431,Pride and Prejudice and Zombies,  Romance   Horror   Comedy   Thriller  ,0.21
31078,Twelve Mile Road,  Drama  ,0.09
58887,When Harry Tries to Marry,  Comedy   Romance  ,0.04
172767,500 MPH Storm,  Action   Science Fiction  ,0.84
89145,Angels' Alley,  Drama   Comedy   Crime  ,0.45
249260,,  TV Movie   Action   Horror   Science Fiction  ,0.0
151911,Blockade,  War   Drama  ,1.38
163890,Blockade,  Documentary   History  ,0.87
95134,Blood and Sand,  Drama   Romance  ,0.66
99729,Central Airport,  Drama  ,0.39
181426,Chandu on the Magic Island,  Fantasy   Action  ,0.12
44459,Cinderella,  Drama   Romance  ,0.63
153717,Aschenputtel,  Fantasy   Family  ,0.74
289673,Cinderella,,0.15
337208,Cowboys vs. Dinosaurs,  Science Fiction   Action  ,0.01
262234,Don't Bet on Women,  Comedy   Romance  ,0.51
302026,Garm Wars: The Last Druid,  Action   Science Fiction   Thriller  ,0.38
182035,In Old Santa Fe,  Comedy   Crime   Romance   Western  ,1.2
102288,Johnny Reno,  Action   Western  ,0.27
121197,Never Fear,  Drama  ,0.48
272095,Forgotten,  Drama  ,0.01
211354,Public Enemies,  Drama  ,0.38
49172,Public Enemies,  Drama   Crime  ,0.02
83880,Super Shark,  Science Fiction   Action   Comedy  ,0.0
38920,The Club,  Drama   Comedy  ,0.05
26199,The Liquidator,  Comedy   Action   Adventure  ,0.01
175822,The Phantom Fiend,  Action   Thriller   Romance   Crime  ,0.02
21167,S&M Judge,  Drama  ,0.13
66068,Girl,  Drama   Romance  ,0.0
84479,The Invader,  Drama  ,0.04
20226,Love Belongs to Everyone,,0.0
132561,Mixed Kebab,  Drama  ,0.18
44751,Dossier K.,  Action   Crime   Drama   Thriller  ,0.04
68360,Unspoken,  Drama  ,0.0
68444,Blind,  Drama   Romance  ,0.98
276608,Suspect,  Drama  ,0.74
12135,Left Bank,  Drama   Foreign   Horror   Thriller  ,0.48
76202,Wait until spring Bandini,  Drama  ,0.17
61935,Crazy About Ya,  Romance   Comedy  ,0.68
17486,Sister Smile,  Drama  ,0.62
69740,Smoorverliefd,,0.48
123005,"Allez, Eddy!",,0.0
47587,Suite 16,  Thriller   Romance   Foreign  ,0.0
42748,Bo,  Drama  ,0.03
60775,Oxygen,  Drama   Foreign  ,0.44
22034,De Hel Van Tanger,  Drama  ,5.19
150041,Brasserie Romance,  Comedy   Drama  ,1.17
66066,Verlengd Weekend,  Comedy   Drama  ,0.73
263582,Vrijdag,,0.14
80469,Groenten uit Balen,  Drama   History  ,0.88
56950,Frits and Freddy,  Comedy  ,0.42
299856,The Ball,  Family  ,0.52
20388,De Indringer,  Horror   Thriller   Mystery  ,0.44
24524,Ad Fundum,  Drama  ,0.85
17902,Stormforce,  Drama   Action   Thriller  ,2.34
53103,My Queen Karo,  Drama  ,7.96
80153,Code 37,  Drama  ,5.95
210320,Science Fiction,  Adventure   Thriller   Family   Science Fiction  ,0.39
209414,The Kiss,  Drama  ,1.41
139270,Little Black Spiders,  Drama  ,1.54
10509,Buitenspel,  Drama  ,3.02
52738,A perfect match,  Comedy   Drama   Romance  ,0.36
22454,Dirty Mind,  Comedy   Drama   Foreign  ,0.84
141145,Kid,  Drama  ,2.21
73628,Turquaze,  Drama   Family   Romance  ,1.52
86482,The Man Who Had His Hair Cut Short,  Drama  ,9.97
164366,Frits and Franky,  Comedy  ,0.01
94630,Doctor Vlimmen,  Drama  ,8.83
280437,Eline Vere,  Drama  ,1.1
287344,Gaston's War,  War   Romance   Drama   History  ,4.06
374698,Vallen,,0.77
218238,Blinker,  Family   Mystery  ,0.39
73222,Swooni,,4.08
142085,Lost Persons Area,  Drama  ,3.22
75578,Mariken,  Drama   Family   Fantasy  ,5.4
52260,De Leeuw van Vlaanderen,  History   Drama  ,1.7
15994,Cut Loose,,3.53
36712,Everything Must Go,  Comedy   Drama  ,5.57
182545,Bingo,  Comedy  ,1.13
35639,K3 en het IJsprinsesje,  Family  ,1.24
63044,De Vlaschaard,  Drama  ,0.72
74436,The World in His Arms,  Adventure   Action   Romance  ,1.69
255647,See You in Montevideo,  Adventure   Comedy  ,1.3
54832,Monsieur Taxi,  Comedy   Drama  ,7.38
111480,OSS 117: Mission for a Killer,  Action   Crime  ,2.18
44478,"Taxi, Trailer and Bullfight",  Comedy  ,1.46
215908,Noah,  Drama  ,1.95
122619,La Rabbia Di Pasolini,,0.38
48848,12 Dicembre,  Documentary  ,0.04
27548,Slime City,  Horror  ,0.32
211220,The Pig Farm,  Documentary  ,0.64
324930,Proof of the Devil,  Horror  ,2.0
374416,Quo vado?,  Comedy  ,2.92
65777,The October Man,  Drama   Mystery   Thriller  ,1.71
39288,Morning Departure,  Drama  ,1.16
4459,Night Without Sleep,  Thriller  ,2.03
80082,Tiger in the Smoke,  Crime   Drama   Thriller  ,3.13
152393,The Fiction Makers,,1.31
110457,Windbag the Sailor,  Comedy  ,1.9
178189,"Inner Worlds, Outer Worlds",  Documentary  ,0.41
325712,Cool Cat Saves the Kids,  Action   Comedy   Crime   Drama   Family   Fantasy   Music   Thriller  ,1.62
317198,Bad Hair Day,  TV Movie   Adventure   Comedy  ,3.57
84105,Frenemies,  Drama   Family   TV Movie  ,5.56
286987,How to Build a Better Boy,  Family   Science Fiction  ,0.19
271954,Water and Fire,  Drama   Romance  ,1.46
54330,Baby and Me,,0.58
129119,Araf/Somewhere in Between,  Drama  ,1.47
328480,Kept Woman,  Thriller  ,6.67
284250,Halam Geldi,  Drama  ,0.2
82655,The Oregonian,  Horror   Thriller   Mystery  ,0.39
325134,Cute and Dangerous,  Romance   Comedy  ,0.97
159109,The Rambler,  Comedy   Drama   Horror   Mystery  ,0.01
354216,The Devil's Candy,  Horror  ,1.05
376358,The Son of an Afghan Farmer,  Romance   Drama  ,0.99
174751,Jane Got a Gun,  Action   Drama   Western  ,0.0
45098,More Than Blue,  Drama   Foreign   Romance  ,0.66
57718,Megamind: The Button Of Doom,  Animation   Action   Comedy   Family  ,0.17
132873,Die Mondverschwörung,  Documentary   Comedy  ,1.34
333360,Peggy Guggenheim: Art Addict,  Documentary  ,2.58
370665,Dilwale,  Crime   Action   Comedy  ,1.99
333596,Woodlawn,  Drama  ,0.96
331190,Captive,  Crime   Drama   Thriller  ,0.87
299553,Shark Lake,  Thriller  ,0.74
360055,Riot,  Action  ,0.42
336313,Hell & Back,  Fantasy   Comedy   Animation  ,0.01
296244,Plague,  Drama   Horror  ,0.51
256959,"White Out, Black In",  Science Fiction   Documentary   Drama  ,1.98
127363,Everyday,  Drama  ,0.04
28859,Dolly Dearest,  Horror  ,0.02
168379,Blue and Not So Pink,  Foreign   Drama  ,5.42
329440,The Forest,  Horror   Thriller  ,0.09
41518,Guzaarish,  Drama   Romance  ,0.13
